playerID,addressLine,city,provinceName,country
874,42/B Canyon Creek Drive,London,England,United Kingdom
478,46/B Peabody Road,Kirkland,Washington,United States
683,46/B Peabody Road,Wokingham,England,United Kingdom
693,43/B Elkwood Dr.,Lynnwood,Washington,United States
691,43/C Elkwood Dr.,Bremerton,Washington,United States
870,4444 Bellord Ct.,Tacoma,Washington,United States
879,5444 Bellord Ct.,Lille,Nord,France
1042,44/E Bohon Circle,Paris,Seine (Paris),France
1043,44/H Bohon Circle,El Cajon,California,United States
473,44/J Flamingo Dr.,Coronado,California,United States
474,54/K Flamingo Dr.,Issaquah,Washington,United States
889,5445 Tice Valley Blvd.,York,England,United Kingdom
523,45 Tice Valley Blvd.,San Diego,California,United States
901,5446 N. Civic Dr.,Paris La Defense,Hauts de Seine,France
1036,54/L Via Estrella,Colombes,Hauts de Seine,France
920,546 Via Estrella,Saint-Denis,Seine Saint Denis,France
1031,548 Contuti Avenue,Suresnes,Hauts de Seine,France
1032,448 Hill Drive,Villeneuve-d'Ascq,Nord,France
1022,5448 Near Drive,Olympia,Washington,United States
1023,548/T Nulty Drive,Burlingame,California,United States
1015,545 Los Gatos Court,La Jolla,California,United States
702,5457 Los Gatos Court,Newton,British Columbia,Canada
703,5485 Willcrest Circle,Townsville,Queensland,Australia
1084,540 Bellows Ct.,Sunbury,Victoria,Australia
779,550 Bellows Ct.,Yakima,Washington,United States
1070,52/R Corte Gilberto,Berkshire,England,United Kingdom
722,52/D Corte Gilberto,Cheltenham,England,United Kingdom
1079,453 James Donlon Blvd.,Matraville,New South Wales,Australia
1080,553 James Donlon Blvd.,Walla Walla,Washington,United States
1046,554 Old Mt. View Drive,Hawthorne,Queensland,Australia
1014,554/T Old Mt. View Drive,Springwood,New South Wales,Australia
1013,545/H Granola Dr,London,England,United Kingdom
1078,455 Grenola Dr,La Jolla,California,United States
1697,545/A Via Romero,Sunbury,Victoria,Australia
1685,556 Old Oak Drive,Spring Valley,California,United States
1686,5456 Old Oak Drive,Beaverton,Oregon,United States
1689,557 Chrislend Court,St. Leonards,New South Wales,Australia
1688,5457 Woodcrest Dr.,Geelong,Victoria,Australia
1695,547 Woodcrest Dr.,Stoke-on-Trent,England,United Kingdom
1693,457 Woodcrest Dr.,Ballard,Washington,United States
1690,4633 Jefferson Street,El Cajon,California,United States
1691,4634 Hilltop Rd,Melbourne,Victoria,Australia
1698,4634 St. Paul Way,San Diego,California,United States
1694,4635 Patterson Court,Marysville,Washington,United States
1680,4635 Woodside Court,Burbank,California,United States
1681,46/A Woodside Court,Warrington,England,United Kingdom
1737,46/A Lakeside Court,Imperial Beach,California,United States
985,3/A7 Lakeside Court,Mill Valley,California,United States
1730,38/A Chestnut Ave,Grossmont,California,United States
1651,564 Ahneita Dr.,Byron,Georgia,United States
1652,364 Ahneita Dr.,Langford,British Columbia,Canada
1654,4/A1 Brown St.,Everett,Washington,United States
1653,46/A Brown St.,Geelong,Victoria,Australia
1655,4641 Miguel Drive,Port Hammond,British Columbia,Canada
1656,4649 Miguel Drive,Tacoma,Washington,United States
1787,42/B Canyon Creek Drive,Wollongong,New South Wales,Australia
1658,46/B Peabody Road,Seaford,Victoria,Australia
1659,46/B Peabody Road,Newcastle,New South Wales,Australia
1661,43/B Elkwood Dr.,Spring Valley,California,United States
1660,43/C Elkwood Dr.,Orly,Val de Marne,France
1663,4444 Bellord Ct.,Townsville,Queensland,Australia
1664,5444 Bellord Ct.,Victoria,British Columbia,Canada
1728,44/E Bohon Circle,Walla Walla,Washington,United States
1705,44/H Bohon Circle,N. Vancouver,British Columbia,Canada
1757,44/J Flamingo Dr.,Everett,Washington,United States
1706,54/K Flamingo Dr.,Mill Valley,California,United States
1707,5445 Tice Valley Blvd.,Berks,England,United Kingdom
1708,45 Tice Valley Blvd.,San Gabriel,California,United States
1710,5446 N. Civic Dr.,West Covina,California,United States
1717,54/L Via Estrella,Sunbury,Victoria,Australia
1782,546 Via Estrella,Cliffside,British Columbia,Canada
1712,548 Contuti Avenue,Spokane,Washington,United States
1715,448 Hill Drive,Santa Monica,California,United States
1753,5448 Near Drive,Spokane,Washington,United States
1711,548/T Nulty Drive,Burien,Washington,United States
343,545 Los Gatos Court,Newcastle,New South Wales,Australia
1784,5457 Los Gatos Court,Tacoma,Washington,United States
1722,5485 Willcrest Circle,Colomiers,Garonne (Haute),France
1732,540 Bellows Ct.,N. Vancouver,British Columbia,Canada
1027,550 Bellows Ct.,San Gabriel,California,United States
1789,52/R Corte Gilberto,Spokane,Washington,United States
1739,52/D Corte Gilberto,Calgary,Alberta,Canada
1741,453 James Donlon Blvd.,Olympia,Washington,United States
317,553 James Donlon Blvd.,Issaquah,Washington,United States
1749,554 Old Mt. View Drive,Beaverton,Oregon,United States
204,554/T Old Mt. View Drive,National City,California,United States
265,545/H Granola Dr,Bremerton,Washington,United States
1678,455 Grenola Dr,Redmond,Washington,United States
1760,545/A Via Romero,Matraville,New South Wales,Australia
202,556 Old Oak Drive,Sunbury,Victoria,Australia
1703,5456 Old Oak Drive,Bendigo,Victoria,Australia
1740,557 Chrislend Court,Glendale,California,United States
1764,5457 Woodcrest Dr.,London,England,United Kingdom
1657,547 Woodcrest Dr.,West Covina,California,United States
1662,457 Woodcrest Dr.,Cliffside,British Columbia,Canada
1669,4633 Jefferson Street,Findon,South Australia,Australia
1692,4634 Hilltop Rd,San Gabriel,California,United States
1726,4634 St. Paul Way,Tacoma,Washington,United States
1017,4635 Patterson Court,San Carlos,California,United States
1785,4635 Woodside Court,Drancy,Seine Saint Denis,France
1071,46/A Woodside Court,Bremerton,Washington,United States
1754,46/A Lakeside Court,Daly City,California,United States
1709,3/A7 Lakeside Court,Long Beach,California,United States
1718,38/A Chestnut Ave,Wollongong,New South Wales,Australia
1672,564 Ahneita Dr.,Cranbourne,Victoria,Australia
1675,364 Ahneita Dr.,Royal Oak,British Columbia,Canada
1683,4/A1 Brown St.,Renton,Washington,United States
971,46/A Brown St.,Bendigo,Victoria,Australia
332,4641 Miguel Drive,Cliffside,British Columbia,Canada
1725,4649 Miguel Drive,Concord,California,United States
1723,42/B Canyon Creek Drive,East Brisbane,Queensland,Australia
1724,46/B Peabody Road,National City,California,United States
91,46/B Peabody Road,Coffs Harbour,New South Wales,Australia
1736,43/B Elkwood Dr.,Everett,Washington,United States
1719,43/C Elkwood Dr.,Beaverton,Oregon,United States
1665,4444 Bellord Ct.,Haney,British Columbia,Canada
1670,5444 Bellord Ct.,Perth,South Australia,Australia
1687,44/E Bohon Circle,Beverly Hills,California,United States
1713,44/H Bohon Circle,Sunbury,Victoria,Australia
1731,44/J Flamingo Dr.,Wollongong,New South Wales,Australia
337,54/K Flamingo Dr.,Yakima,Washington,United States
1765,5445 Tice Valley Blvd.,Melton,Victoria,Australia
1743,45 Tice Valley Blvd.,San Diego,California,United States
1699,5446 N. Civic Dr.,East Brisbane,Queensland,Australia
1700,54/L Via Estrella,Peterborough,England,United Kingdom
1746,546 Via Estrella,Watford,England,United Kingdom
1642,548 Contuti Avenue,Concord,California,United States
1763,448 Hill Drive,Olympia,Washington,United States
1039,5448 Near Drive,La Jolla,California,United States
1720,548/T Nulty Drive,London,England,United Kingdom
1676,545 Los Gatos Court,Lake Oswego,Oregon,United States
1682,5457 Los Gatos Court,Milton Keynes,England,United Kingdom
314,5485 Willcrest Circle,Findon,South Australia,Australia
1055,540 Bellows Ct.,College Station,Texas,United States
1738,550 Bellows Ct.,Fremont,California,United States
1674,52/R Corte Gilberto,Newcastle upon Tyne,England,United Kingdom
1701,52/D Corte Gilberto,Oakland,California,United States
1714,453 James Donlon Blvd.,Melton,Victoria,Australia
1729,553 James Donlon Blvd.,Novato,California,United States
1742,554 Old Mt. View Drive,Goulburn,New South Wales,Australia
1671,554/T Old Mt. View Drive,St. Leonards,New South Wales,Australia
1702,545/H Granola Dr,Kirkland,Washington,United States
37,455 Grenola Dr,Grossmont,California,United States
1684,545/A Via Romero,London,England,United Kingdom
1696,556 Old Oak Drive,Metz,Moselle,France
1621,5456 Old Oak Drive,Paris La Defense,Hauts de Seine,France
1704,557 Chrislend Court,Roubaix,Nord,France
1673,5457 Woodcrest Dr.,Tremblay-en-France,Seine Saint Denis,France
1668,547 Woodcrest Dr.,Cheltenham,England,United Kingdom
1677,457 Woodcrest Dr.,W. Linn,Oregon,United States
725,4633 Jefferson Street,Newcastle,New South Wales,Australia
1733,4634 Hilltop Rd,San Diego,California,United States
1727,4634 St. Paul Way,Bellingham,Washington,United States
1744,4635 Patterson Court,Mill Valley,California,United States
1734,4635 Woodside Court,Darlinghurst,New South Wales,Australia
1410,46/A Woodside Court,San Francisco,California,United States
1842,46/A Lakeside Court,Oak Bay,British Columbia,Canada
1853,3/A7 Lakeside Court,Berkeley,California,United States
2034,38/A Chestnut Ave,Hobart,Tasmania,Australia
1954,564 Ahneita Dr.,Beaverton,Oregon,United States
1151,364 Ahneita Dr.,Port Macquarie,New South Wales,Australia
1996,4/A1 Brown St.,Burbank,California,United States
1221,46/A Brown St.,Royal Oak,British Columbia,Canada
1959,4641 Miguel Drive,Milwaukie,Oregon,United States
1955,4649 Miguel Drive,North Sydney,New South Wales,Australia
1851,42/B Canyon Creek Drive,Malabar,New South Wales,Australia
1849,46/B Peabody Road,Metchosin,British Columbia,Canada
1847,46/B Peabody Road,Lemon Grove,California,United States
1846,43/B Elkwood Dr.,Perth,South Australia,Australia
1244,43/C Elkwood Dr.,North Sydney,New South Wales,Australia
1254,4444 Bellord Ct.,Caloundra,Queensland,Australia
1179,5444 Bellord Ct.,Lynnwood,Washington,United States
1246,44/E Bohon Circle,Bremerton,Washington,United States
1438,44/H Bohon Circle,Chula Vista,California,United States
1251,44/J Flamingo Dr.,Milwaukie,Oregon,United States
1290,54/K Flamingo Dr.,Metz,Moselle,France
1249,5445 Tice Valley Blvd.,Townsville,Queensland,Australia
1943,45 Tice Valley Blvd.,Warrington,England,United Kingdom
1253,5446 N. Civic Dr.,Esher-Molesey,England,United Kingdom
1250,54/L Via Estrella,Findon,South Australia,Australia
2011,546 Via Estrella,Vancouver,British Columbia,Canada
1185,548 Contuti Avenue,London,England,United Kingdom
1483,448 Hill Drive,Geelong,Victoria,Australia
1201,5448 Near Drive,Lancaster,England,United Kingdom
1541,548/T Nulty Drive,Colma,California,United States
1107,545 Los Gatos Court,South Melbourne,Victoria,Australia
1542,5457 Los Gatos Court,Darlinghurst,New South Wales,Australia
1205,5485 Willcrest Circle,Beverly Hills,California,United States
1207,540 Bellows Ct.,Daly City,California,United States
1589,550 Bellows Ct.,Victoria,British Columbia,Canada
1517,52/R Corte Gilberto,Brisbane,Queensland,Australia
1210,52/D Corte Gilberto,Shawnee,British Columbia,Canada
1564,453 James Donlon Blvd.,Bremerton,Washington,United States
1206,553 James Donlon Blvd.,Los Angeles,California,United States
1543,554 Old Mt. View Drive,Lebanon,Oregon,United States
1208,554/T Old Mt. View Drive,Sydney,New South Wales,Australia
1609,545/H Granola Dr,Brisbane,Queensland,Australia
1454,455 Grenola Dr,Esher-Molesey,England,United Kingdom
1453,545/A Via Romero,Shawnee,British Columbia,Canada
1180,556 Old Oak Drive,Warrnambool,Victoria,Australia
1441,5456 Old Oak Drive,San Diego,California,United States
1902,557 Chrislend Court,Drancy,Seine Saint Denis,France
1356,5457 Woodcrest Dr.,W. Linn,Oregon,United States
1913,547 Woodcrest Dr.,Palo Alto,California,United States
1611,457 Woodcrest Dr.,Lynnwood,Washington,United States
1917,4633 Jefferson Street,Cloverdale,South Australia,Australia
1981,4634 Hilltop Rd,Mill Valley,California,United States
1380,4634 St. Paul Way,Everett,Washington,United States
1580,4635 Patterson Court,St. Leonards,New South Wales,Australia
1285,4635 Woodside Court,Victoria,British Columbia,Canada
1576,46/A Woodside Court,Rockhampton,Queensland,Australia
1286,46/A Lakeside Court,Royal Oak,British Columbia,Canada
1287,3/A7 Lakeside Court,San Carlos,California,United States
1303,38/A Chestnut Ave,Grossmont,California,United States
1298,564 Ahneita Dr.,Chula Vista,California,United States
1403,364 Ahneita Dr.,Portland,Oregon,United States
226,4/A1 Brown St.,Berkeley,California,United States
1295,46/A Brown St.,London,England,United Kingdom
1294,4641 Miguel Drive,Bury,England,United Kingdom
1402,4649 Miguel Drive,Findon,South Australia,Australia
1138,42/B Canyon Creek Drive,Port Hammond,British Columbia,Canada
1149,46/B Peabody Road,Cranbourne,Victoria,Australia
1887,46/B Peabody Road,Beverly Hills,California,United States
1140,43/B Elkwood Dr.,Woodland Hills,California,United States
1097,43/C Elkwood Dr.,Chula Vista,California,United States
1156,4444 Bellord Ct.,Lemon Grove,California,United States
1228,5444 Bellord Ct.,Berkeley,California,United States
1977,44/E Bohon Circle,Burlingame,California,United States
1150,44/H Bohon Circle,Gold Coast,Queensland,Australia
1147,44/J Flamingo Dr.,Marysville,Washington,United States
1888,54/K Flamingo Dr.,North Sydney,New South Wales,Australia
1148,5445 Tice Valley Blvd.,Long Beach,California,United States
1561,45 Tice Valley Blvd.,Malabar,New South Wales,Australia
1139,5446 N. Civic Dr.,Yakima,Washington,United States
1328,54/L Via Estrella,Lakewood,California,United States
1279,546 Via Estrella,Port Macquarie,New South Wales,Australia
2047,548 Contuti Avenue,Bellingham,Washington,United States
1534,448 Hill Drive,Torrance,California,United States
1274,5448 Near Drive,Cliffside,British Columbia,Canada
1838,548/T Nulty Drive,Spokane,Washington,United States
1101,545 Los Gatos Court,Bellflower,California,United States
1271,5457 Los Gatos Court,Los Angeles,California,United States
1273,5485 Willcrest Circle,Cliffside,British Columbia,Canada
1275,540 Bellows Ct.,Coronado,California,United States
1836,550 Bellows Ct.,Bellingham,Washington,United States
1909,52/R Corte Gilberto,San Carlos,California,United States
1837,52/D Corte Gilberto,Imperial Beach,California,United States
1284,453 James Donlon Blvd.,Townsville,Queensland,Australia
1113,553 James Donlon Blvd.,Les Ulis,Essonne,France
1431,554 Old Mt. View Drive,Redwood City,California,United States
1630,554/T Old Mt. View Drive,Seaford,Victoria,Australia
1094,545/H Granola Dr,Sydney,New South Wales,Australia
1633,455 Grenola Dr,Tacoma,Washington,United States
1885,545/A Via Romero,Malabar,New South Wales,Australia
1123,556 Old Oak Drive,Tacoma,Washington,United States
1100,5456 Old Oak Drive,Beaverton,Oregon,United States
1111,557 Chrislend Court,Melbourne,Victoria,Australia
1115,5457 Woodcrest Dr.,Sunbury,Victoria,Australia
1106,547 Woodcrest Dr.,Oxford,England,United Kingdom
1401,457 Woodcrest Dr.,Billericay,England,United Kingdom
2038,4633 Jefferson Street,Redmond,Washington,United States
1924,4634 Hilltop Rd,Langford,British Columbia,Canada
1532,4634 St. Paul Way,Sydney,New South Wales,Australia
1813,4635 Patterson Court,Paris,Seine (Paris),France
1222,4635 Woodside Court,Saint Ouen,Somme,France
1530,46/A Woodside Court,London,England,United Kingdom
1224,46/A Lakeside Court,Sedro Woolley,Washington,United States
1937,3/A7 Lakeside Court,Brisbane,Queensland,Australia
1225,38/A Chestnut Ave,Victoria,British Columbia,Canada
1646,564 Ahneita Dr.,Bellingham,Washington,United States
1810,364 Ahneita Dr.,Bremerton,Washington,United States
1514,4/A1 Brown St.,Royal Oak,British Columbia,Canada
1229,46/A Brown St.,Hobart,Tasmania,Australia
1939,4641 Miguel Drive,Royal Oak,British Columbia,Canada
1845,4649 Miguel Drive,Woodland Hills,California,United States
1974,42/B Canyon Creek Drive,Renton,Washington,United States
1972,46/B Peabody Road,South Melbourne,Victoria,Australia
2054,46/B Peabody Road,Burbank,California,United States
1342,43/B Elkwood Dr.,Bellingham,Washington,United States
1896,43/C Elkwood Dr.,Issaquah,Washington,United States
1153,4444 Bellord Ct.,El Cajon,California,United States
1904,5444 Bellord Ct.,Goulburn,New South Wales,Australia
1643,44/E Bohon Circle,Imperial Beach,California,United States
1920,44/H Bohon Circle,Perth,South Australia,Australia
2027,44/J Flamingo Dr.,Torrance,California,United States
1903,54/K Flamingo Dr.,Beverly Hills,California,United States
1905,5445 Tice Valley Blvd.,Palo Alto,California,United States
2049,45 Tice Valley Blvd.,London,England,United Kingdom
2055,5446 N. Civic Dr.,Fremont,California,United States
1460,54/L Via Estrella,Townsville,Queensland,Australia
1951,546 Via Estrella,London,England,United Kingdom
1463,548 Contuti Avenue,Hawthorne,Queensland,Australia
